ID,Name,Address,City,State,Zipcode,Type,Phone,Overall_Rtg,Health_Rtg,staffing_Rtg,Care_Rtg,Latitude,Longitude
015091,"NORTH HILL NURSING AND REHABILITATION CTR, LLC",200 NORTH PINE HILL ROAD,BIRMINGHAM,AL,35217,Medicare and Medicaid,2058492352,10,10,30,30,33.4710045,-86.92264
015183,NORTH MOBILE NURSING AND REHABILITATION CTR,4525 ST STEPHENS ROAD,EIGHT MILE,AL,36613,Medicare and Medicaid,2514520996,20,20,30,30,30.76251,-88.13036
015223,NORTHSIDE HEALTH CARE,700 HUTCHINS AVENUE,GADSDEN,AL,35901,Medicare and Medicaid,2565437101,50,40,30,50,34.0432472,-85.95483
015047,"NORTHWAY HEALTH AND REHABILITATION, LLC",1424 NORTH 25TH STREET,BIRMINGHAM,AL,35234,Medicare and Medicaid,2053285870,30,30,30,30,33.5331078,-86.80926
015117,"OAK KNOLL HEALTH AND REHABILITATION, LLC",824 SIXTH AVENUE WEST,BIRMINGHAM,AL,35204,Medicare and Medicaid,2057872619,10,10,30,40,33.5109253,-86.85037
015452,OAK PARK,1365 GATEWOOD DRIVE,AUBURN,AL,36830,Medicare and Medicaid,3348267200,30,20,30,50,32.63471,-85.4537354
015050,OAK TRACE CARE & REHABILITATION CENTER,325 SELMA ROAD,BESSEMER,AL,35020,Medicare and Medicaid,2054289383,40,30,30,50,33.42955,-86.94104
015369,OAKS ON PARKWOOD SKILLED NURSING FACILITY,2625 LAUREL OAK DRIVE,BESSEMER,AL,35022,Medicare and Medicaid,2054974520,20,20,30,30,33.3617554,-86.88898
015216,OAKVIEW MANOR HEALTH CARE CENTER,929 MIXON SCHOOL ROAD,OZARK,AL,36360,Medicare and Medicaid,3347742631,40,20,40,50,31.4327049,-85.6446152
015417,OAKWOOD-NORTH BALDWIN'S CENTER FOR LIVING,2010 MEDICAL CENTER DRIVE,BAY MINETTE,AL,36507,Medicare and Medicaid,2513493735,30,30,20,40,30.8829632,-87.77305
015210,"OPP HEALTH AND REHABILITATION, LLC",115 PAULK AVENUE  P O BOX 730,OPP,AL,36467,Medicare and Medicaid,3344934558,50,40,40,50,31.28267,-86.25551
015442,ORCHARD REHABILITATION & HEALTHCARE CENTER,629 STATE HIGHWAY 21 SOUTH,HAYNEVILLE,AL,36040,Medicare and Medicaid,3345485995,40,30,40,30,32.1840324,-86.58025
015208,"OZARK HEALTH AND REHABILITATION, LLC",312 BRYAN DRIVE,OZARK,AL,36360,Medicare and Medicaid,3347742561,50,40,30,50,31.473011,-85.6353
015403,"PALM GARDENS HEALTH AND REHABILITATION, LLC",3104 DAUPHIN SQUARE CONNECTOR,MOBILE,AL,36607,Medicare and Medicaid,2514502800,20,10,40,50,30.69225,-88.1195145
015326,"PARK MANOR HEALTH AND REHABILITATION, LLC",2201 MCFARLAND BOULEVARD,NORTHPORT,AL,35476,Medicare and Medicaid,2053395300,30,30,30,30,33.240654,-87.59217
015084,"PARK PLACE NURSING AND REHABILITATION CENTER, LLC",100 PARK PLACE,SELMA,AL,36701,Medicare and Medicaid,3348723471,40,30,40,40,32.4259,-87.0532
015179,PARKWOOD HEALTH CARE FACILITY,3301 STADIUM DRIVE,PHENIX CITY,AL,36867,Medicare and Medicaid,3342970237,10,20,30,10,32.4914436,-85.0187
015158,PERRY COUNTY NURSING HOME,505 EAST LAFAYETTE STREET,MARION,AL,36756,Medicare and Medicaid,3346839696,30,20,40,30,32.6323547,-87.31917
015331,"PHENIX CITY HEALTH CARE, INC",3900 LAKEWOOD DRIVE,PHENIX CITY,AL,36867,Medicare and Medicaid,3342988247,30,40,30,10,32.4971428,-85.034256
015194,PIEDMONT HEALTH CARE CENTER,30 ROUNDTREE DRIVE,PIEDMONT,AL,36272,Medicare and Medicaid,2564478258,50,50,30,50,33.9086151,-85.60791
015015,PLANTATION MANOR NURSING HOME,6450 OLD TUSCALOOSA HIGHWAY   P O BOX 97,MC CALLA,AL,35111,Medicare and Medicaid,2054776161,20,20,40,10,33.29206,-87.0824051
015065,"PRATTVILLE HEALTH AND REHABILITATION, LLC",601 JASMINE TRAIL,PRATTVILLE,AL,36066,Medicare and Medicaid,3343652241,20,10,40,40,32.48093,-86.42878
015372,REGENCY HEALTH CARE AND REHABILITATION CENTER,2004 MAX LUTHER DRIVE,HUNTSVILLE,AL,35810,Medicare and Medicaid,2568529290,40,30,40,30,34.7591057,-86.59704
015155,"RIDGEVIEW HEALTH SERVICES, INC","907 11TH STREET, NE",JASPER,AL,35504,Medicare and Medicaid,2052219111,50,50,40,20,33.85988,-87.26536
015315,"RIDGEWOOD HEALTH SERVICES, INC.",201 OAKHILL ROAD,JASPER,AL,35504,Medicare and Medicaid,2052214862,50,40,50,20,33.8543854,-87.28677
015113,RIVER CITY CENTER,1350 FOURTEENTH AVENUE SOUTHEAST,DECATUR,AL,35601,Medicare and Medicaid,2563556911,20,20,30,40,34.5859833,-86.9701462
015424,ROANOKE REHABILITATION & HEALTHCARE CENTER,680 SEYMOUR DRIVE,ROANOKE,AL,36274,Medicare and Medicaid,3348636151,50,30,40,50,33.13976,-85.38324
015443,ROBERTSDALE REHABILITATION & HEALTHCARE CTR,18700 U S HIGHWAY 90,ROBERTSDALE,AL,36567,Medicare and Medicaid,2514947191,30,20,40,40,30.5538044,-87.71193
015071,RUSSELLVILLE HEALTH CARE INC,705 NORTHEAST GANDY STREET,RUSSELLVILLE,AL,35653,Medicare and Medicaid,2563323773,40,50,40,10,34.51007,-87.72
015429,SEA BREEZE HEALTHCARE CENTER,550 CONGRESS STREET,MOBILE,AL,36603,Medicare and Medicaid,2514335471,10,20,10,20,30.6947975,-88.05155
015212,SELF HEALTH CARE & REHAB CENTER INC,131 EAST CREST ROAD,HUEYTOWN,AL,35023,Medicare and Medicaid,2054912411,40,30,40,20,33.45122,-86.99666
015024,SENIOR REHAB & RECOVERY AT LIMESTONE HEALTH FACILI,1600 WEST HOBBS STREET,ATHENS,AL,35611,Medicare and Medicaid,2562323461,50,30,40,50,34.8052368,-86.99014
015114,SHADESCREST HEALTH CARE CENTER,331 WEST 25TH STREET,JASPER,AL,35502,Medicare and Medicaid,2053849086,10,20,20,10,33.8265648,-87.279274
015411,SHELBY RIDGE NURSING HOME,881 3RD STREET NORTHEAST,ALABASTER,AL,35007,Medicare and Medicaid,2056208500,50,40,50,40,33.24428,-86.8163757
015116,SIGNATURE HEALTHCARE OF WHITESBURG GARDENS,105 TEAKWOOD DRIVE SW,HUNTSVILLE,AL,35801,Medicare and Medicaid,2568815000,20,10,40,50,34.6966057,-86.5701752
015448,SOUTH HAMPTON NURSING & REHABILITATION CENTER,213 WILSON MANN ROAD,OWENS CROSS ROADS,AL,35763,Medicare and Medicaid,2567253400,30,40,40,10,34.5902443,-86.44645
015043,SOUTH HAVEN HEALTH AND REHABILITATION CENTER,1300 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,Medicare and Medicaid,3342880122,50,50,30,50,32.3257942,-86.2856445
015321,"SOUTH HAVEN HEALTH AND REHABILITATION, LLC",3141 OLD COLUMBIANA ROAD,BIRMINGHAM,AL,35226,Medicare and Medicaid,2058221580,50,40,20,50,33.40653,-86.8079147
015097,"SOUTH HEALTH AND REHABILITATION, LLC",1220 SOUTH 17TH STREET,BIRMINGHAM,AL,35205,Medicare and Medicaid,2059332180,20,20,20,40,33.4965324,-86.8002
015149,"SOUTHERN CARE, LLC",251 SUNSET PLACE,GUIN,AL,35563,Medicare and Medicaid,2054683331,50,40,40,50,33.96999,-87.9166641
015171,SOUTHERN SPRINGS HEALTHCARE FACILITY,745 SOUTHERN SPRINGS ROAD,UNION SPRINGS,AL,36089,Medicare and Medicaid,3347385590,20,20,20,40,32.1443176,-85.71495
015104,SOUTHLAND NURSING HOME,500 SHIVERS TERRACE,MARION,AL,36756,Medicare and Medicaid,3346836141,30,20,30,50,32.61553,-87.30668
015415,SPRINGHILL MANOR NURSING HOME,3900 OLD SHELL ROAD,MOBILE,AL,36608,Medicare and Medicaid,2513425623,20,20,40,10,30.69886,-88.13453
015435,SPRINGHILL SENIOR RESIDENCE,3717 DAUPHIN STREET,MOBILE,AL,36608,Medicare and Medicaid,2513430909,30,20,40,20,30.6854687,-88.13481
015433,ST MARTIN'S IN THE PINES,4941 MONTEVALLO ROAD,BIRMINGHAM,AL,35210,Medicare and Medicaid,2059561831,20,10,40,50,33.52664,-86.71596
015075,SUMMERFORD NURSING HOME INC,4087 HIGHWAY 31 SOUTHWEST,FALKVILLE,AL,35622,Medicare and Medicaid,2567845275,40,30,40,20,34.36843,-86.9086151
015042,"SUMTER HEALTH AND REHABILITATION, L L C",1505 EAST 4TH AVENUE,YORK,AL,36925,Medicare and Medicaid,2053925281,50,50,20,40,32.4913063,-88.29225
015160,SYLACAUGA HEALTH AND REHAB SERVICES,1007 W FORT WILLIAMS ST,SYLACAUGA,AL,35150,Medicare and Medicaid,2562457402,40,20,50,50,33.16654,-86.26734
015162,"TALLADEGA HEALTHCARE CENTER, INC",616 CHAFFEE STREET,TALLADEGA,AL,35160,Medicare and Medicaid,2563624197,40,20,50,50,33.43385,-86.08784
015139,"TALLASSEE HEALTH AND REHABILITATION, LLC",2639 GILMER AVENUE  P O BOX 780277,TALLASSEE,AL,36078,Medicare and Medicaid,3342833975,50,30,40,50,32.53597,-85.8932953
015066,"TERRACE MANOR NURSING & REHABILITATION CENTER, INC",390 UNDERWOOD ROAD,RUSSELLVILLE,AL,35653,Medicare and Medicaid,2563323826,40,30,50,40,34.5129967,-87.72201
015060,TERRACE OAKS CARE & REHABILITATION CENTER,4201 BESSEMER SUPER HIGHWAY,BESSEMER,AL,35020,Medicare and Medicaid,2054283249,10,10,30,30,33.43147,-86.9407349
015220,THOMASVILLE HEALTHCARE AND REHABILITATION CENTER,1425 MOSLEY DRIVE,THOMASVILLE,AL,36784,Medicare and Medicaid,3346365614,50,50,30,30,31.9321384,-87.73716
015422,TLC NURSING CENTER,212 ELLEN STREET,ONEONTA,AL,35121,Medicare and Medicaid,2056253520,50,30,40,50,33.96456,-86.45638
015126,TRAYLOR RETIREMENT COMMUNITY,1235 YANCEY STREET  P O BOX 467,ROANOKE,AL,36274,Medicare and Medicaid,3348633500,30,20,50,30,33.15123,-85.37217
015213,TROY HEALTH & REHABILITATION CENTER,515 ELBA HIGHWAY,TROY,AL,36079,Medicare and Medicaid,3345660880,40,30,40,40,31.7541485,-85.95993
015211,TWIN OAKS REHABILITATION AND HEALTHCARE CENTER,857 CRAWFORD LANE,MOBILE,AL,36617,Medicare and Medicaid,2514763420,20,10,40,50,30.7174835,-88.0736847
015431,"VALLEY VIEW HEALTH AND REHABILITATION, LLC",5968 WALL TRIANA HIGHWAY,MADISON,AL,35757,Medicare and Medicaid,2568302316,50,40,30,50,34.6706848,-86.75221
015195,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,415 COOK SPRINGS,PELL CITY,AL,35125,Medicare and Medicaid,2053382221,40,30,40,40,33.58933,-86.3595047
015408,"WALKER REHABILITATION CENTER, INC",350 NORTHEAST 4TH STREET     P O BOX 30,CARBON HILL,AL,35549,Medicare and Medicaid,2059244404,30,20,40,20,33.8917732,-87.52612
015119,WARREN MANOR HEALTH AND REHABILITATION CENTER,11 BELL ROAD,SELMA,AL,36701,Medicare and Medicaid,3348747425,10,10,30,40,32.4268,-87.0479
015123,WASHINGTON COUNTY NURSING HOME,14600 ST STEPHENS AVENUE,CHATOM,AL,36518,Medicare and Medicaid,2518476412,40,40,40,30,31.45288,-88.20961
015175,WESLEY MANOR RETIREMENT CENTER,718 HONEYSUCKLE ROAD,DOTHAN,AL,36305,Medicare and Medicaid,3347920921,20,20,30,30,31.2199821,-85.436676
015035,WEST GATE VILLAGE,100 PINEVIEW AND THIRD P.O. BOX 49,BREWTON,AL,36427,Medicare and Medicaid,2518676077,50,50,40,20,31.1086121,-87.07143
015381,WESTMINSTER VILLAGE,500 SPANISH FORT BLVD,SPANISH FORT,AL,36527,Medicare and Medicaid,2516267007,40,40,40,30,30.6699581,-87.89233
015425,WESTSIDE TERRACE HEALTH & REHABILITATION CENTER,501 NORTH WOODBURN DRIVE,DOTHAN,AL,36303,Medicare and Medicaid,3347941000,50,30,40,50,31.2423172,-85.45498
015027,"WETUMPKA HEALTH AND REHABILITATION, LLC",1825 HOLTVILLE ROAD,WETUMPKA,AL,36092,Medicare and Medicaid,3345675131,40,20,40,50,32.5608177,-86.22433
015164,WILLOW TRACE HEALTH AND REHABILITATION CENTER,1406 EAST PUSHMATAHA STREET,BUTLER,AL,36904,Medicare and Medicaid,2054595506,40,40,20,30,32.089592,-88.22196
015450,WILLOWBROOKE COURT AT MAGNOLIA TRACE,ONE CROWN CIRCLE,HUNTSVILLE,AL,35802,Medicare,2566505700,40,40,40,30,34.6675034,-86.5832062
015397,WINDSOR HOUSE,4411 MCALLISTER DRIVE,HUNTSVILLE,AL,35805,Medicare and Medicaid,2568378585,30,20,30,50,34.71702,-86.6309738
015150,WIREGRASS REHABILITATION CENTER & NURSING HOME,1200 MAPLE AVENUE WEST,GENEVA,AL,36340,Medicare and Medicaid,3346843655,40,20,40,50,31.0482464,-85.88999
015177,WOODHAVEN MANOR NURSING HOME,105 WEST WINDSOR ST,DEMOPOLIS,AL,36732,Medicare and Medicaid,3342892741,50,40,40,50,32.50087,-87.83518
015383,WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN,1900 OLIVE STREET,CULLMAN,AL,35055,Medicare and Medicaid,2567391430,20,10,40,40,34.1516838,-86.84817
015037,WOODLEY MANOR HEALTH & REHABILITATION,3312 WOODLEY ROAD,MONTGOMERY,AL,36116,Medicare and Medicaid,3342882780,10,10,30,40,32.3177757,-86.2625961
025028,CORDOVA COMMUNITY MED LTC,P.O. BOX 160,CORDOVA,AK,99574,Medicare and Medicaid,9074248000,30,20,50,Not Available|2,60.542408,-145.752548
025020,DENALI CENTER,1510 19TH AVENUE,FAIRBANKS,AK,99701,Medicare and Medicaid,9074585100,50,50,50,50,64.8304749,-147.740768
025021,HERITAGE PLACE,232 ROCKWELL AVENUE,SOLDOTNA,AK,99669,Medicare and Medicaid,9072622545,50,50,50,50,60.4877777,-151.058334
025010,KETCHIKAN MED CTR NEW HORIZONS TRANSITIONAL CARE,3100 TONGASS AVENUE,KETCHIKAN,AK,99901,Medicare and Medicaid,9072255171,30,20,50,20,55.3537369,-131.686356
025025,PRESTIGE CARE & REHAB CENTER OF ANCHORAGE,9100 CENTENNIAL DRIVE,ANCHORAGE,AK,99504,Medicare and Medicaid,9073338100,20,10,50,20,61.22565,-149.715637
025036,PROVIDENCE EXTENDED CARE,920 COMPASSION CIRCLE,ANCHORAGE,AK,99504,Medicare and Medicaid,9072120259,30,20,50,20,61.2127457,-149.776184
025030,PROVIDENCE KODIAK ISLAND MED LTC,1915 E REZANOF DRIVE,KODIAK,AK,99615,Medicare and Medicaid,9074867800,20,20,Not Available|2,30,57.8001251,-152.375275
025024,PROVIDENCE SEWARD MED & CARE CENTER LTC,2203 OAK STREET (P.O. BOX 430),SEWARD,AK,99664,Medicare and Medicaid,9072245241,30,40,Not Available|2,10,60.1041679,-149.442215
025018,PROVIDENCE TRANSITIONAL CARE CENTER,910 COMPASSION CIRCLE,ANCHORAGE,AK,99504,Medicare and Medicaid,9072129100,40,30,50,30,61.1764374,-149.877274
025034,PROVIDENCE VALDEZ MEDICAL CENTER,911 MEALS AVENUE,VALDEZ,AK,99686,Medicare and Medicaid,9078341825,50,50,50,Not Available|2,61.1364021,-146.348785
025026,QUYANNA CARE CENTER,1100 GREG KRUSCHEK AVENUE (P.O. BOX 966),NOME,AK,99762,Medicare and Medicaid,9074433311,40,30,50,20,64.50046,-165.399826
025032,SITKA COMMUNITY HOSPITAL-LTC,209 MOLLER AVENUE,SITKA,AK,99835,Medicare and Medicaid,9077471701,10,10,Not Available|2,Not Available|2,57.05954,-135.34668
025031,SOUTH PENINSULA HOSPITAL LTC,4300 BARTLETT STREET,HOMER,AK,99603,Medicare and Medicaid,9072350231,50,40,50,40,59.65163,-151.550034
025035,UTUQQANAAT INAAT,436 MISSION STREET,KOTZEBUE,AK,99752,Medicare and Medicaid,9074423321,30,30,50,10,66.89833,-162.596664
025027,WILDFLOWER COURT,2000 SALMON CREEK LANE,JUNEAU,AK,99801,Medicare and Medicaid,9074638700,50,40,50,40,58.32914,-134.463684
025015,WRANGELL MEDICAL CENTER LTC,P.O. BOX 1081,WRANGELL,AK,99929,Medicare and Medicaid,9078747000,40,20,50,50,56.4708328,-132.376663
025037,YUKON KUSKOKWIM ELDER'S HOME,"1100 CHIEF EDDIE HOFFMAN HWY, PO BOX 528",BETHEL,AK,99559,Medicare and Medicaid,9075436782,20,10,50,30,60.7879829,-161.815247
035279,ACACIA HEALTH CENTER,4555 EAST MAYO BLVD,PHOENIX,AZ,85050,Medicare,4803845600,50,50,30,40,33.6568642,-111.943405
035129,ACUITY SPECIALTY HOSPITAL OF ARIZONA AT MESA,215 SOUTH POWER ROAD,MESA,AZ,85206,Medicare and Medicaid,4809856992,10,10,40,10,33.41162,-111.681046
035128,ACUITY SPECIALTY HOSPITAL OF ARIZONA AT SUN CITY,13818 NORTH THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,Medicare and Medicaid,6239771325,10,10,20,40,33.6091461,-112.298454
035275,ADVANCED HEALTH CARE OF GLENDALE,16825 NORTH 63RD AVENUE,GLENDALE,AZ,85306,Medicare,6027323400,50,50,50,50,33.57106,-112.194908
035268,ADVANCED HEALTH CARE OF SCOTTSDALE,9846 NORTH 95TH STREET,SCOTTSDALE,AZ,85258,Medicare,4802144200,50,50,50,50,33.5763931,-111.876678
035266,ADVANCED HEALTHCARE OF MESA,5755 EAST MAIN STREET,MESA,AZ,85205,Medicare,4802142400,50,40,50,50,33.4150047,-111.738045
035112,APACHE JUNCTION HLTH CENTER,2012 WEST SOUTHERN AVE,APACHE JUNCTION,AZ,85120,Medicare and Medicaid,4809830700,40,20,40,50,33.39426,-111.566055
035263,ARCHIE HENDRICKS SENIOR SKILLED NURSING FACILITY,HCO 1 BOX 9100,SELLS,AZ,85634,Medicare and Medicaid,5203611800,20,10,40,50,31.9120216,-111.881233
035130,ARCHSTONE CARE CENTER,1980 WEST PECOS ROAD,CHANDLER,AZ,85224,Medicare and Medicaid,4808211268,40,30,30,50,33.2928429,-111.873856
035234,ARIZONA STATE VETERAN HOME-PHX,4141 NORTH S HERRERA WAY,PHOENIX,AZ,85012,Medicare and Medicaid,6022481550,30,30,40,10,33.49564,-112.069305
035284,ARIZONA STATE VETERAN HOME-TUCSON,555 EAST AJO WAY,TUCSON,AZ,85713,Medicare and Medicaid,5206382150,40,30,40,30,32.177906,-110.961166
035099,AVALON SOUTHWEST HEALTH & REHABILITATION,2900 EAST MILBER STREET,TUCSON,AZ,85714,Medicare and Medicaid,5202940005,10,20,30,10,32.1718826,-110.929649
035121,BANNER BOSWELL REHABILITATION CENTER,10601 WEST SANTA FE DRIVE,SUN CITY,AZ,85351,Medicare and Medicaid,6238327000,40,40,40,30,33.6032257,-112.287209
035176,BEATITUDES CAMPUS,1712 WEST GLENDALE AVENUE,PHOENIX,AZ,85021,Medicare and Medicaid,6029952611,50,40,40,50,33.5385857,-112.09568
035092,BELLA VITA HEALTH AND REHABILITATION CENTER,5125 NORTH 58TH AVE,GLENDALE,AZ,85301,Medicare and Medicaid,6239315800,30,30,30,40,33.5124969,-112.182945
035116,BROOKDALE CHRISTOWN,6246 NORTH 19TH AVENUE,PHOENIX,AZ,85015,Medicare and Medicaid,6024336300,50,40,40,50,33.4878235,-112.099945
035251,BROOKDALE NORTH CHANDLER,2555 NORTH PRICE ROAD,CHANDLER,AZ,85224,Medicare and Medicaid,4803458500,50,40,30,50,33.3166275,-111.893669
035253,BROOKDALE SANTA CATALINA,7500 NORTH CALLE SIN ENVIDIA,TUCSON,AZ,85718,Medicare,5207426242,30,30,20,30,32.34298,-110.933876
035088,CAMELBACK POST ACUTE AND REHABILITATION,4635 NORTH 14TH STREET,PHOENIX,AZ,85014,Medicare and Medicaid,6022649039,50,40,50,50,33.5050964,-112.051376
035274,CAREMERIDIAN-PHOENIX,5301 EAST THOMAS ROAD,PHOENIX,AZ,85008,Medicare and Medicaid,6026871100,30,40,Not Available|2,10,33.4794464,-111.966652
035216,CARING HOUSE,PO BOX 2187,SACATON,AZ,85247,Medicare and Medicaid,5205627400,20,10,40,30,33.07672,-111.739296
035070,CASAS ADOBES POST ACUTE REHAB CENTER,1919 WEST MEDICAL STREET,TUCSON,AZ,85704,Medicare and Medicaid,5202978311,30,20,40,20,32.320694,-111.007248
035190,CATALINA POST ACUTE AND REHABILITATION,2611 NORTH WARREN AVENUE,TUCSON,AZ,85719,Medicare and Medicaid,5207959574,20,20,40,10,32.25468,-110.947266
035289,"CENTER AT ARROWHEAD, LLC",7201 W CAMINO SAN XAVIER AVE,GLENDALE,AZ,85308,Medicare,6237736100,Too New to Rate|1,Too New to Rate|1,Too New to Rate|1,Too New to Rate|1,33.6645164,-112.202637
035101,CHANDLER POST ACUTE AND REHABILITATION,2121 WEST ELGIN STREET,CHANDLER,AZ,85224,Medicare and Medicaid,4808996717,20,20,20,20,33.2965965,-111.877747
035242,CHINLE NURSING HOME,PO BOX 910,CHINLE,AZ,86503,Medicare and Medicaid,9286745216,20,10,40,30,36.15445,-109.552605
035173,CHRISTIAN CARE NURSING CENTER,11812 NORTH 19TH AVE,PHOENIX,AZ,85029,Medicare and Medicaid,6028613241,50,50,40,40,33.58753,-112.099686
035103,CITADEL POST ACUTE,5121 EAST BROADWAY ROAD,MESA,AZ,85206,Medicare and Medicaid,4808325555,30,20,40,20,33.4092674,-111.688431
035288,COPPER HEALTH ORO VALLEY,1119 EAST RANCHO VISTOSO BLVD,ORO VALLEY,AZ,85755,Medicare,6023688203,Too New to Rate|1,Too New to Rate|1,Too New to Rate|1,Too New to Rate|1,32.4479675,-110.976387
035132,CORONADO HEALTHCARE CENTER,11411 NORTH 19TH AVE,PHOENIX,AZ,85029,Medicare and Medicaid,6022567500,50,30,50,50,33.58753,-112.099686
035164,DESERT BLOSSOM HEALTH & REHAB CENTER,60 SOUTH 58TH STREET,MESA,AZ,85206,Medicare and Medicaid,4808323903,50,40,50,50,33.41384,-111.705856
035095,DESERT COVE NURSING CENTER,1750 WEST FRYE ROAD,CHANDLER,AZ,85224,Medicare and Medicaid,4808990641,20,10,30,50,33.299305,-111.872513
035062,DESERT HAVEN CARE CENTER,2645 EAST THOMAS ROAD,PHOENIX,AZ,85016,Medicare and Medicaid,6029568000,30,20,40,20,33.4800339,-112.02417
035169,DESERT HIGHLANDS CARE CENTER,1081 KATHLEEN AVE,KINGMAN,AZ,86401,Medicare and Medicaid,9287535580,10,10,20,10,35.21327,-114.040749
035014,DESERT TERRACE HEALTHCARE CENTER,2509 NORTH 24TH STREET,PHOENIX,AZ,85008,Medicare and Medicaid,6022731347,30,20,20,50,33.4754448,-112.029617
035145,DEVON GABLES REHABILITATION CENTER,6150 EAST GRANT ROAD,TUCSON,AZ,85712,Medicare and Medicaid,5202966181,40,30,40,30,32.2500458,-110.8609
035166,ESTRELLA CENTER,350 EAST LA CANADA,AVONDALE,AZ,85323,Medicare and Medicaid,6239322282,10,10,20,20,33.4469833,-112.34594
035064,FOOTHILLS REHABILITATION CENTER,2250 NORTH CRAYCROFT ROAD,TUCSON,AZ,85712,Medicare and Medicaid,5207338700,10,10,40,10,32.24887,-110.87471
035201,"FORUM AT DESERT HARBOR, THE",13840 NORTH DESERT HARBOR DRIVE,PEORIA,AZ,85381,Medicare,6239720995,50,40,30,50,33.61106,-112.232437
035260,FOUNTAIN VIEW VILLAGE,16455 EAST AVENUE OF THE FOUNTAINS,FOUNTAIN HILLS,AZ,85268,Medicare,4808364800,50,40,50,40,33.6048,-111.721176
035256,FREEDOM PLAZA CARE CENTER,13714 NORTH PLAZA DEL RIO BLVD,PEORIA,AZ,85381,Medicare,6238156100,50,50,40,40,33.60857,-112.259605
035171,GOOD SAMARITAN SOCIETY-MESA GOOD SHEPHERD,5848 EAST UNIVERSITY DRIVE,MESA,AZ,85205,Medicare and Medicaid,4809810098,50,40,40,50,33.4232979,-111.704819
035183,GOOD SAMARITAN SOCIETY-PEORIA GOOD SHEPHERD,10323 WEST OLIVE AVENUE,PEORIA,AZ,85345,Medicare and Medicaid,6238750100,30,20,40,20,33.56439,-112.281845
035244,GOOD SAMARITAN SOCIETY-PRESCOTT VALLEY,3380 NORTH WINDSONG DRIVE,PRESCOTT VALLEY,AZ,86314,Medicare and Medicaid,9287750045,30,20,40,40,34.59148,-112.327652
035158,GOOD SAMARITAN SOCIETY-PRESCOTT VILLAGE,1030 SCOTT DRIVE,PRESCOTT,AZ,86301,Medicare and Medicaid,9287782450,50,40,40,50,34.5619965,-112.475418
035214,GOOD SAMARITAN SOCIETY-QUIBURI MISSION,850 SOUTH HIGHWAY 80,BENSON,AZ,85602,Medicare and Medicaid,5205862372,30,20,40,30,31.9710236,-110.314316
035107,GRACE HEALTHCARE OF PHOENIX,4202 NORTH 20TH AVENUE,PHOENIX,AZ,85015,Medicare and Medicaid,6022643824,10,10,20,30,33.4970436,-112.10247
035131,GRANITE CREEK HEALTH & REHABILITATION CENTER,1045 SCOTT DRIVE,PRESCOTT,AZ,86301,Medicare and Medicaid,9287789603,40,30,40,40,34.56117,-112.473663
035258,HACIENDA NURSING FACILITY,1402 EAST SOUTH MOUNTAIN AVENUE,PHOENIX,AZ,85040,Medicare and Medicaid,6022434231,50,40,50,50,33.3712349,-112.052216
035016,HANDMAKER HOME FOR THE AGING,2221 NORTH ROSEMONT BOULEVARD,TUCSON,AZ,85712,Medicare and Medicaid,5208812323,40,30,40,40,32.24827,-110.884583
035100,HAVASU NURSING CENTER,3576 KEARSAGE DRIVE,LAKE HAVASU CITY,AZ,86406,Medicare and Medicaid,9284531500,30,30,30,30,34.45441,-114.265114
035287,HAVASU REGIONAL MEDICAL CENTER,1811  MESQUITE AVE,LAKE HAVASU CITY,AZ,86403,Medicare,9285055793,50,50,50,20,34.48074,-114.33844
035118,HAVEN OF CAMP VERDE,86 WEST SALT MINE ROAD,CAMP VERDE,AZ,86322,Medicare and Medicaid,9285675253,20,20,30,40,34.55487,-111.855583
035093,"HAVEN OF COTTONWOOD, LLC",197 SOUTH WILLARD STREET,COTTONWOOD,AZ,86326,Medicare and Medicaid,9286345548,30,20,40,30,34.7379837,-112.026787
035180,"HAVEN OF DOUGLAS, LLC",1400 NORTH SAN ANTONIO,DOUGLAS,AZ,85607,Medicare and Medicaid,5203647937,40,30,30,50,31.3488,-109.53257
035091,"HAVEN OF FLAGSTAFF, LLC",800 WEST UNIVERSITY AVENUE,FLAGSTAFF,AZ,86001,Medicare and Medicaid,9287796931,50,30,40,50,35.1848679,-111.665276
035233,HAVEN OF GLOBE,1100 MONROE STREET,GLOBE,AZ,85501,Medicare and Medicaid,9284255721,50,40,40,50,33.394104,-110.774605
035277,"HAVEN OF LAKESIDE, LLC",3401 NORTH LOCKWOOD DRIVE,LAKESIDE,AZ,85929,Medicare and Medicaid,9283682060,20,20,30,30,34.16954,-110.004761
035172,"HAVEN OF SAFFORD, LLC",1933 PEPPERTREE DRIVE,SAFFORD,AZ,85546,Medicare and Medicaid,9284284910,20,10,40,30,32.814785,-109.73233
035059,HAVEN OF SCOTTSDALE,3293 NORTH DRINKWATER BOULEVARD,SCOTTSDALE,AZ,85251,Medicare and Medicaid,4809477443,50,30,50,50,33.48527,-111.923531
035139,"HAVEN OF SHOW LOW, LLC",2401 EAST HUNT STREET,SHOW LOW,AZ,85901,Medicare and Medicaid,9285375333,50,30,50,50,34.2542076,-110.029831
