Name,URL,ID,Site_ID,Natl_ID,Reg_ID,TV_Market,TV_Market_ID,Address,City,State,Zipcode,Country,Phone,Latitude,Longitude
McDonalds,http://mylocalmcds.com/21022,195500278025-en-us,260153,21022,42,OMAHA  NB.,16520,4635 N 72ND ST,OMAHA,NE,68134,USA,4025730077,41.301272,-96.023241
McDonalds,http://mylocalmcds.com/1828,195500277127-en-us,260009,1828,42,OMAHA  NB.,16520,122 S 40TH ST,OMAHA,NE,68131-3004,USA,4025583300,41.258895,-95.973627
McDonalds,http://mylocalmcds.com/17082,195500277950-en-us,260131,17082,42,OMAHA  NB.,16520,2760 S 13TH ST,OMAHA,NE,68108,USA,4023410411,41.232764,-95.933799
McDonalds,http://mylocalmcds.com/35180,195500697130-en-us,150361,35180,44,WICHITA-HUTCHINSON  KS.,19120,"200 N. MAIN STREET, SUITE F",HAYSVILLE,KS,67060,USA,3165226266,37.566768,-97.351501
McDonalds,http://mylocalmcds.com/458,195500277110-en-us,260006,458,42,OMAHA  NB.,16520,2410 CUMING ST,OMAHA,NE,68131-1630,USA,4023421226,41.268238,-95.947463
McDonalds,http://mylocalmcds.com/12419,195500277806-en-us,260104,12419,42,OMAHA  NB.,16520,1246 N LINCOLN,WEST POINT,NE,68788,USA,4023722423,41.851005,-96.710083
McDonalds,http://mylocalmcds.com/29471,195500338132-en-us,140272,29471,42,OMAHA  NB.,16520,1200 S LOCUST ST,GLENWOOD,IA,51534,USA,7125275726,41.037583,-95.749112
McDonalds,http://mylocalmcds.com/10250,195500254593-en-us,150102,10250,46,WICHITA-HUTCHINSON  KS.,19120,2325 ENTERPRISE RD,GOODLAND,KS,67735-9721,USA,7858997371,39.331693,-101.72539
McDonalds,http://mylocalmcds.com/11043,195500277721-en-us,260085,11043,42,OMAHA  NB.,16520,4404 N 30TH,OMAHA,NE,68111,USA,4024513460,41.298925,-95.957368
McDonalds,http://mylocalmcds.com/14356,195500255002-en-us,150177,14356,44,WICHITA-HUTCHINSON  KS.,19120,520 W 7TH,AUGUSTA,KS,67010,USA,3167755075,37.679731,-96.984048
McDonalds,http://mylocalmcds.com/22513,195500278070-en-us,260161,22513,42,OMAHA  NB.,16520,7400 N 30TH,OMAHA,NE,68112,USA,4024536889,41.327098,-95.958293
McDonalds,http://mylocalmcds.com/6694,195500254418-en-us,150087,6694,44,WICHITA-HUTCHINSON  KS.,19120,917 N BALTIMORE,DERBY,KS,67037-1818,USA,3167883344,37.552134,-97.272175
McDonalds,http://mylocalmcds.com/24291,195500331843-en-us,140215,24291,42,OMAHA  NB.,16520,610 30TH AVE,COUNCIL BLUFFS,IA,51501,USA,7123660514,41.231261,-95.850246
McDonalds,http://mylocalmcds.com/11458,195500253398-en-us,140101,11458,42,OMAHA  NB.,16520,1607 W BROADWAY,COUNCIL BLUFFS,IA,51501-3821,USA,7123220705,41.261549,-95.868113
McDonalds,http://mylocalmcds.com/25420,195500336305-en-us,150313,25420,44,WICHITA-HUTCHINSON  KS.,19120,610 NORTH ROCK ROAD,DERBY,KS,67037,USA,3167881779,37.549188,-97.243575
McDonalds,http://mylocalmcds.com/11004,195500253350-en-us,140096,11004,42,OMAHA  NB.,16520,1751 MADISON,COUNCIL BLUFFS,IA,51503,USA,7123280040,41.245986,-95.825931
McDonalds,http://mylocalmcds.com/23073,195500328300-en-us,260164,23073,42,OMAHA  NB.,16520,929 WASHINGTON,BLAIR,NE,68008,USA,4024264688,41.543309,-96.125237
McDonalds,http://mylocalmcds.com/3765,195500254104-en-us,150041,3765,44,WICHITA-HUTCHINSON  KS.,19120,1613 KANSAS PLAZA,GARDEN CITY,KS,67846-6234,USA,6202751922,37.975444,-100.853168
McDonalds,http://mylocalmcds.com/10542,195500254777-en-us,150127,10542,44,WICHITA-HUTCHINSON  KS.,19120,1106 TAYLOR,GARDEN CITY,KS,67846-4017,USA,6202763311,37.975437,-100.882998
McDonalds,http://mylocalmcds.com/23231,195500330914-en-us,240750,23231,44,ST. JOSEPH  MO.,17560,809 STATE STREET,MOUND CITY,MO,64470,USA,6604420184,40.133504,-95.234095
McDonalds,http://mylocalmcds.com/6110,195500253169-en-us,140065,6110,42,OMAHA  NB.,16520,504 S FREMONT,SHENANDOAH,IA,51601-1508,USA,7122465415,40.761948,-95.385553
McDonalds,http://mylocalmcds.com/8069,195500277660-en-us,260076,8069,42,LINCOLN-HASTINGS-KEARNEY  NB.,14960,212 E HWY 20,O'NEILL,NE,68763,USA,4023364676,42.45608,-98.632822
McDonalds,http://mylocalmcds.com/28697,195500340814-en-us,150331,28697,44,WICHITA-HUTCHINSON  KS.,19120,MILEMARKER 25. 7 KANSAS TOLLWAY,BELLE PLAINE,KS,67013,USA,6203998311,37.367372,-97.322312
McDonalds,http://mylocalmcds.com/11872,195500253480-en-us,140114,11872,42,OMAHA  NB.,16520,100 N. WILLOW ROAD,MISSOURI VALLEY,IA,51555,USA,7126422711,41.551214,-95.911035
McDonalds,http://mylocalmcds.com/17040,195500255040-en-us,150180,17040,44,KANSAS CITY  MO.,14440,4911 W 6TH ST,LAWRENCE,KS,66044,USA,7858426900,38.970916,-95.307647
McDonalds,http://mylocalmcds.com/6785,195500254494-en-us,150093,6785,44,KANSAS CITY  MO.,14440,118 S 8TH,ATCHISON,KS,66002-2743,USA,9133670771,39.561128,-95.123143
McDonalds,http://mylocalmcds.com/25659,195500337500-en-us,260182,25659,42,SIOUX CITY  IA.,18120,617 TOMAR DR,WAYNE,NE,68787,USA,4023753923,42.235088,-97.004327
McDonalds,http://mylocalmcds.com/7232,195500277554-en-us,260061,7232,46,DENVER  CO.,12560,301 STAGECOACH TRAIL I80 EXIT 126,OGALLALA,NE,69153,USA,3082842274,41.1163,-101.71123
McDonalds,http://mylocalmcds.com/13871,195500255279-en-us,150215,13871,44,WICHITA-HUTCHINSON  KS.,19120,801 W MAIN,ANTHONY,KS,67003,USA,6208425069,37.152471,-98.039668
McDonalds,http://mylocalmcds.com/4164,195500254135-en-us,150045,4164,44,KANSAS CITY  MO.,14440,1309 W 6TH ST,LAWRENCE,KS,66044-2220,USA,7858414132,38.97268,-95.250362
McDonalds,http://mylocalmcds.com/13075,195500255200-en-us,150207,13075,44,KANSAS CITY  MO.,14440,3241 IOWA,LAWRENCE,KS,66047,USA,7858415062,38.924983,-95.261278
McDonalds,http://mylocalmcds.com/32816,195500537771-en-us,150354,32816,44,WICHITA-HUTCHINSON  KS.,19120,1820 E 16TH ST.,WELLINGTON,KS,67152,USA,6203998492,37.27472,-97.375631
McDonalds,http://mylocalmcds.com/1511,195500253954-en-us,150017,1511,44,KANSAS CITY  MO.,14440,901 WEST 23RD STREET,LAWRENCE,KS,66046,USA,7858438522,38.942486,-95.244698
McDonalds,http://mylocalmcds.com/28696,195500340777-en-us,150330,28696,44,KANSAS CITY  MO.,14440,I-70 MILEMARKER 209,LAWRENCE,KS,66046,USA,7853314120,39.019104,-95.13681
McDonalds,http://mylocalmcds.com/30776,195500349466-en-us,140284,30776,42,OMAHA  NB.,16520,1501 BROADWAY,RED OAK,IA,51566,USA,7126232098,41.018057,-95.2333
McDonalds,http://mylocalmcds.com/11278,195500253411-en-us,140105,11278,42,OMAHA  NB.,16520,1202 S 16TH ST,CLARINDA,IA,51632-2919,USA,7125425617,40.726708,-95.037104
McDonalds,http://mylocalmcds.com/18397,195500276274-en-us,240616,18397,44,ST. JOSEPH  MO.,17560,6018 LAKE AVE,ST. JOSEPH,MO,64506,USA,8162382818,39.713086,-94.872776
McDonalds,http://mylocalmcds.com/5928,195500254364-en-us,150079,5928,44,KANSAS CITY  MO.,14440,2214 PRINCETON CIRCLE DR,OTTAWA,KS,66067-4025,USA,7852424451,38.580294,-95.268654
McDonalds,http://mylocalmcds.com/18443,195500253671-en-us,140158,18443,42,SIOUX CITY  IA.,18120,2720 IOWA AVE N,ONAWA,IA,51040,USA,7124332789,42.02779,-96.126264
McDonalds,http://mylocalmcds.com/4888,195500273723-en-us,240131,4888,44,ST. JOSEPH  MO.,17560,1106 S MAIN ST,MARYVILLE,MO,64468-2602,USA,6605828222,40.334493,-94.874333
McDonalds,http://mylocalmcds.com/11880,195500255033-en-us,150179,11880,44,WICHITA-HUTCHINSON  KS.,19120,2130 PIKE RD,WINFIELD,KS,67156-5448,USA,6202214036,37.227612,-96.995585
McDonalds,http://mylocalmcds.com/3743,195500254050-en-us,150034,3743,44,KANSAS CITY  MO.,14440,3121 S 4TH ST TRFY,LEAVENWORTH,KS,66048-5005,USA,9136515577,39.285925,-94.904437
McDonalds,http://mylocalmcds.com/4057,195500273556-en-us,240106,4057,44,ST. JOSEPH  MO.,17560,3504 N BELT HWY,ST. JOSEPH,MO,64506,USA,8163644266,39.801918,-94.816093
McDonalds,http://mylocalmcds.com/17465,195500230849-en-us,50320,17465,46,WICHITA-HUTCHINSON  KS.,19120,440 LINCOLN AVENUE SOUTH,BURLINGTON,CO,80807,USA,7193465190,39.296697,-102.278363
McDonalds,http://mylocalmcds.com/36484,195500783291-en-us,140322,36484,42,OMAHA  NB.,16520,33300 385TH ST,SHELBY,IA,51570,USA,7122072220,41.496409,-95.452182
McDonalds,http://mylocalmcds.com/532,195500272856-en-us,240019,532,44,ST. JOSEPH  MO.,17560,601 N BELT HWY,ST. JOSEPH,MO,64506,USA,8162331454,39.771317,-94.803024
McDonalds,http://mylocalmcds.com/6471,195500274300-en-us,240212,6471,44,ST. JOSEPH  MO.,17560,3417 S BELT HWY,ST. JOSEPH,MO,64506,USA,8162794441,39.734198,-94.80056
McDonalds,http://mylocalmcds.com/11897,195500255057-en-us,150181,11897,44,KANSAS CITY  MO.,14440,34225 COMMERCE DR,DESOTO,KS,66018,USA,9135851166,38.961939,-94.981982
McDonalds,http://mylocalmcds.com/11957,195500275246-en-us,240354,11957,44,ST. JOSEPH  MO.,17560,4219 S 169 HWY,ST. JOSEPH,MO,64503,USA,8163640706,39.725089,-94.789876
McDonalds,http://mylocalmcds.com/31427,195500483092-en-us,241140,31427,44,ST. JOSEPH  MO.,17560,1310 S RIVERSIDE,ST. JOSEPH,MO,64507,USA,8162321407,39.754076,-94.768806
McDonalds,http://mylocalmcds.com/7252,195500254531-en-us,150097,7252,44,KANSAS CITY  MO.,14440,606 S 130TH,BONNER SPRINGS,KS,66012-9233,USA,9134227817,39.08674,-94.882395
McDonalds,http://mylocalmcds.com/10471,195500274997-en-us,240321,10471,44,KANSAS CITY  MO.,14440,2001 PRAIRIE VIEW RD,PLATTE CITY,MO,64079,USA,8168582100,39.354102,-94.765288
McDonalds,http://mylocalmcds.com/26547,195500342023-en-us,150317,26547,44,KANSAS CITY  MO.,14440,10555 PARALLEL PARKWAY,KANSAS CITY,KS,66111,USA,9132999600,39.12807,-94.824552
McDonalds,http://mylocalmcds.com/3489,195500254036-en-us,150031,3489,44,WICHITA-HUTCHINSON  KS.,19120,2022 N SUMMIT ST,ARKANSAS CITY,KS,67005-3851,USA,6204423122,37.085057,-97.03967
McDonalds,http://mylocalmcds.com/24290,195500331836-en-us,150306,24290,44,KANSAS CITY  MO.,14440,22315 W. 66TH STREET,SHAWNEE,KS,66226,USA,9136673504,39.00833,-94.844864
McDonalds,http://mylocalmcds.com/14430,195500255286-en-us,150217,14430,44,KANSAS CITY  MO.,14440,26240 W 174TH ST,GARDNER,KS,66030,USA,9138568123,38.813032,-94.889786
McDonalds,http://mylocalmcds.com/35757,195500755793-en-us,350420,35757,38,OKLAHOMA CITY  OK.,16480,602 OKLAHOMA BLVD.,ALVA,OK,73717,USA,5803270044,36.798008,-98.667417
McDonalds,http://mylocalmcds.com/1379,195500253923-en-us,150013,1379,44,KANSAS CITY  MO.,14440,7530 STATE AVE,KANSAS CITY,KS,66112,USA,9133341400,39.116944,-94.754761
McDonalds,http://mylocalmcds.com/18447,195500253701-en-us,140165,18447,42,OMAHA  NB.,16520,2101 ANTIQUE CITY DR STE 2,WALNUT,IA,51577,USA,7127843004,41.499557,-95.22147
McDonalds,http://mylocalmcds.com/19028,195500255514-en-us,150271,19028,44,KANSAS CITY  MO.,14440,199 N PARKER,OLATHE,KS,66061,USA,9138296185,38.883212,-94.835277
McDonalds,http://mylocalmcds.com/27044,195500254883-en-us,150146,27044,44,KANSAS CITY  MO.,14440,16210 W 65TH ST,SHAWNEE,KS,66217,USA,9132481316,39.00984,-94.774601
McDonalds,http://mylocalmcds.com/11671,195500254920-en-us,150162,11671,44,KANSAS CITY  MO.,14440,15920 W 87TH ST PKY,LENEXA,KS,66215,USA,9135994560,38.971499,-94.772752
McDonalds,http://mylocalmcds.com/1357,195500253930-en-us,150014,1357,44,KANSAS CITY  MO.,14440,618 SANTA FE ST,OLATHE,KS,66061,USA,9137641500,38.883968,-94.806449
McDonalds,http://mylocalmcds.com/29868,195500477985-en-us,150339,29868,44,KANSAS CITY  MO.,14440,17921 W 119TH ST,OLATHE,KS,66061,USA,9133978900,38.912265,-94.793657
McDonalds,http://mylocalmcds.com/10938,195500254739-en-us,150120,10938,44,KANSAS CITY  MO.,14440,1600 S HAMILTON CIR,OLATHE,KS,66061-5379,USA,9137687431,38.857762,-94.815065
McDonalds,http://mylocalmcds.com/6126,195500274188-en-us,240199,6126,44,KANSAS CITY  MO.,14440,6830 NW 83RD TER,KANSAS CITY,MO,64152,USA,8167415800,39.245598,-94.659765
McDonalds,http://mylocalmcds.com/12133,195500254876-en-us,150145,12133,44,KANSAS CITY  MO.,14440,12091 STRANG LINE RD,OLATHE,KS,66062-5256,USA,9137647390,38.909576,-94.772166
McDonalds,http://mylocalmcds.com/11548,195500253497-en-us,140119,11548,42,SIOUX CITY  IA.,18120,2816 SINGING HILLS BLVD,SIOUX CITY,IA,51111-1034,USA,7122525062,42.433914,-96.3725
McDonalds,http://mylocalmcds.com/6372,195500254401-en-us,150083,6372,44,KANSAS CITY  MO.,14440,2200 E SANTE FE,OLATHE,KS,66062,USA,9137648900,38.884074,-94.780067
McDonalds,http://mylocalmcds.com/7772,195500254623-en-us,150107,7772,44,KANSAS CITY  MO.,14440,13330 W 87TH PKY,LENEXA,KS,66215-4536,USA,9134382711,38.971483,-94.74041
McDonalds,http://mylocalmcds.com/10823,195500254937-en-us,150163,10823,44,KANSAS CITY  MO.,14440,11801 W 63RD ST,SHAWNEE,KS,66203-3337,USA,9136311444,39.014115,-94.721995
McDonalds,http://mylocalmcds.com/5352,195500254289-en-us,150063,5352,44,KANSAS CITY  MO.,14440,3725 STATE AVENUE,KANSAS CITY,KS,66102-3830,USA,9133710606,39.116307,-94.672279
McDonalds,http://mylocalmcds.com/11390,195500274959-en-us,240309,11390,44,KANSAS CITY  MO.,14440,5353 NW 64TH ST,KANSAS CITY,MO,64151-2452,USA,8165876266,39.209964,-94.642091
McDonalds,http://mylocalmcds.com/5436,195500254241-en-us,150058,5436,44,KANSAS CITY  MO.,14440,11005 W 75TH,SHAWNEE,KS,66214,USA,9136313488,38.992551,-94.713026
McDonalds,http://mylocalmcds.com/4549,195500254173-en-us,150049,4549,44,KANSAS CITY  MO.,14440,4101 KANSAS AVE,KANSAS CITY,KS,66106,USA,9132811312,39.089112,-94.675966
McDonalds,http://mylocalmcds.com/37944,195500401492-en-us,150035,37944,44,KANSAS CITY  MO.,14440,11600 W 95TH ST,OVERLAND PARK,KS,66214,USA,9135412622,38.957111,-94.720268
McDonalds,http://mylocalmcds.com/21290,195500255552-en-us,150288,21290,44,KANSAS CITY  MO.,14440,4427 SHAWNEE DR,KANSAS CITY,KS,66106,USA,9132625223,39.052108,-94.680555
McDonalds,http://mylocalmcds.com/7064,195500277561-en-us,260063,7064,42,SIOUX CITY  IA.,18120,600 DAKOTA AVE,SOUTH SIOUX CITY,NE,68776,USA,4024946928,42.483547,-96.412448
McDonalds,http://mylocalmcds.com/19725,195500254906-en-us,150150,19725,44,KANSAS CITY  MO.,14440,15095 W 151ST ST,OLATHE,KS,66062,USA,9138295877,38.854292,-94.760599
McDonalds,http://mylocalmcds.com/36765,195500794754-en-us,150370,36765,44,KANSAS CITY  MO.,14440,8915 JOHNSON DR,MERRIAM,KS,66202,USA,9134323874,39.021797,-94.688922
McDonalds,http://mylocalmcds.com/8013,195500254678-en-us,150113,8013,44,KANSAS CITY  MO.,14440,11000 QUIVIRA RD,OVERLAND PARK,KS,66210-1290,USA,9134690474,38.929631,-94.724216
McDonalds,http://mylocalmcds.com/14150,195500306087-en-us,400031,14150,42,SIOUX CITY  IA.,18120,100 N DERBY LN,NORTH SIOUX CITY,SD,57049,USA,6052329604,42.525474,-96.496951
McDonalds,http://mylocalmcds.com/11618,195500275017-en-us,240322,11618,44,KANSAS CITY  MO.,14440,1515 S 169 HWY,SMITHVILLE,MO,64089,USA,8165320014,39.361963,-94.583306
McDonalds,http://mylocalmcds.com/13535,195500255101-en-us,150191,13535,44,KANSAS CITY  MO.,14440,9405 W 75TH ST,OVERLAND PARK,KS,66204,USA,9133811101,38.99262,-94.695695
McDonalds,http://mylocalmcds.com/28968,195500341682-en-us,140270,28968,42,SIOUX CITY  IA.,18120,5707 SUNNYBROOK DR.,SIOUX CITY,IA,51106,USA,7122762977,42.452447,-96.333222
McDonalds,http://mylocalmcds.com/10543,195500254685-en-us,150114,10543,44,KANSAS CITY  MO.,14440,9717 W. 87TH STREET,OVERLAND PARK,KS,66212,USA,9136423738,38.970839,-94.69776
McDonalds,http://mylocalmcds.com/6912,195500254500-en-us,150094,6912,44,JOPLIN  MO./PITTSBURG  KS.,14400,312 W MADISON,IOLA,KS,66749-3228,USA,6203657571,37.921794,-95.40855
McDonalds,http://mylocalmcds.com/909,195500252872-en-us,140018,909,42,SIOUX CITY  IA.,18120,4105 MORNINGSIDE AVE,SIOUX CITY,IA,51106-2945,USA,7122766795,42.47104,-96.354279
McDonalds,http://mylocalmcds.com/12722,195500255132-en-us,150194,12722,44,WICHITA-HUTCHINSON  KS.,19120,105 WEST OKLAHOMA,ULYSSES,KS,67880,USA,6203563507,37.576103,-101.358468
McDonalds,http://mylocalmcds.com/18099,195500253664-en-us,140157,18099,42,SIOUX CITY  IA.,18120,729 HAMILTON BLVD,SIOUX CITY,IA,51103,USA,7122587147,42.504121,-96.418585
McDonalds,http://mylocalmcds.com/15876,195500255088-en-us,150187,15876,44,KANSAS CITY  MO.,14440,10460 W 103RD ST,OVERLAND PARK,KS,66204,USA,9134388880,38.9426,-94.701631
McDonalds,http://mylocalmcds.com/18179,195500255439-en-us,150250,18179,44,KANSAS CITY  MO.,14440,11850 W 135TH ST,OVERLAND PARK,KS,66210,USA,9136859898,38.88503,-94.723115
McDonalds,http://mylocalmcds.com/11235,195500254944-en-us,150165,11235,44,KANSAS CITY  MO.,14440,812 MINNESOTA,KANSAS CITY,KS,66101-2609,USA,9133210542,39.115802,-94.630666
McDonalds,http://mylocalmcds.com/1385,195500253947-en-us,150015,1385,44,KANSAS CITY  MO.,14440,6767 JOHNSON DR,MISSION,KS,66202-2620,USA,9134320020,39.02186,-94.663232
McDonalds,http://mylocalmcds.com/10018,195500253336-en-us,140093,10018,42,SIOUX CITY  IA.,18120,607 LEWIS BLVD,SIOUX CITY,IA,51102,USA,7122522411,42.496925,-96.378737
McDonalds,http://mylocalmcds.com/15804,195500275468-en-us,240395,15804,44,KANSAS CITY  MO.,14440,150 N W BARRY RD,KANSAS CITY,MO,64155,USA,8164367477,39.246816,-94.582863
McDonalds,http://mylocalmcds.com/775,195500253886-en-us,150006,775,44,KANSAS CITY  MO.,14440,7700 METCALF AVE,OVERLAND PARK,KS,66204-2930,USA,9133813133,38.989149,-94.668106
McDonalds,http://mylocalmcds.com/30909,195500409122-en-us,240318,30909,44,KANSAS CITY  MO.,14440,9551 N MCGEE STREET,KANSAS CITY,MO,64155,USA,8164362398,39.26547,-94.576423
McDonalds,http://mylocalmcds.com/6894,195500254326-en-us,150071,6894,44,KANSAS CITY  MO.,14440,605 SOUTH 7TH STREET,KANSAS CITY,KS,66105-2001,USA,9133219225,39.087276,-94.625401
McDonalds,http://mylocalmcds.com/209,195500252827-en-us,140006,209,42,SIOUX CITY  IA.,18120,3093 HAMILTON BLVD,SIOUX CITY,IA,51104-2407,USA,7122554772,42.523697,-96.417769
McDonalds,http://mylocalmcds.com/3589,195500253985-en-us,150023,3589,44,KANSAS CITY  MO.,14440,9401 FO STER,OVERLAND PARK,KS,66212-2232,USA,9136498690,38.957066,-94.671914
McDonalds,http://mylocalmcds.com/6612,195500253152-en-us,140063,6612,42,OMAHA  NB.,16520,1510 E 7TH ST,ATLANTIC,IA,50022-1907,USA,7122431901,41.404395,-94.990673
McDonalds,http://mylocalmcds.com/14341,195500254999-en-us,150176,14341,44,KANSAS CITY  MO.,14440,5103 ROE AVE,ROELAND PARK,KS,66205,USA,9138317774,39.036038,-94.639317
McDonalds,http://mylocalmcds.com/26490,195500341644-en-us,150315,26490,44,KANSAS CITY  MO.,14440,1610 E PEORIA,PAOLA,KS,66071,USA,9132949395,38.570779,-94.857264
McDonalds,http://mylocalmcds.com/32149,195500504889-en-us,241149,32149,44,KANSAS CITY  MO.,14440,6300 N OAK TRAFFICWAY,GLADSTONE,MO,64118,USA,8164367141,39.208577,-94.576592
McDonalds,http://mylocalmcds.com/13765,195500255231-en-us,150212,13765,44,KANSAS CITY  MO.,14440,8750 W. 135TH ST.,OVERLAND PARK,KS,66223,USA,9136858595,38.884981,-94.686985
McDonalds,http://mylocalmcds.com/33168,195500546506-en-us,150356,33168,44,KANSAS CITY  MO.,14440,10999 METCALF AVENUE,OVERLAND PARK,KS,66211,USA,9134910970,38.929648,-94.667075
McDonalds,http://mylocalmcds.com/11441,195500254975-en-us,150167,11441,44,KANSAS CITY  MO.,14440,7124 W 119TH ST,OVERLAND PARK,KS,66213-1116,USA,9133383011,38.913816,-94.670142
McDonalds,http://mylocalmcds.com/813,195500272894-en-us,240025,813,44,KANSAS CITY  MO.,14440,4002 N OAK TRFY,KANSAS CITY,MO,64116-2609,USA,8164533399,39.167392,-94.577147
McDonalds,http://mylocalmcds.com/4056,195500254128-en-us,150043,4056,44,KANSAS CITY  MO.,14440,4215 RAINBOW,KANSAS CITY,KS,66103-3112,USA,9136773220,39.050798,-94.611402
McDonalds,http://mylocalmcds.com/29325,195500345536-en-us,140271,29325,42,SIOUX CITY  IA.,18120,3101 FLOYD BLVD,SIOUX CITY,IA,51108,USA,7122393557,42.531589,-96.374125
McDonalds,http://mylocalmcds.com/10885,195500254852-en-us,150144,10885,44,KANSAS CITY  MO.,14440,7926 W 151ST ST,OVERLAND PARK,KS,66223-2118,USA,9138975334,38.855103,-94.679227
McDonalds,http://mylocalmcds.com/3180,195500273419-en-us,240083,3180,44,KANSAS CITY  MO.,14440,6305 N ANTIOCH RD,GLADSTONE,MO,64119,USA,8164552330,39.207438,-94.548064
McDonalds,http://mylocalmcds.com/10420,195500301655-en-us,350141,10420,38,OKLAHOMA CITY  OK.,16480,909 N 44TH,BLACKWELL,OK,74631,USA,5803633113,36.812117,-97.337548
McDonalds,http://mylocalmcds.com/11978,195500255019-en-us,150178,11978,44,KANSAS CITY  MO.,14440,3860 W 95TH,LEAWOOD,KS,66206,USA,9136421304,38.957178,-94.630009
McDonalds,http://mylocalmcds.com/3487,195500273327-en-us,240075,3487,44,KANSAS CITY  MO.,14440,3741 BROADWAY,KANSAS CITY,MO,64111-2505,USA,8169314440,39.05897,-94.590256
McDonalds,http://mylocalmcds.com/7321,195500274522-en-us,240244,7321,44,KANSAS CITY  MO.,14440,3255 MAIN ST,KANSAS CITY,MO,64111-1925,USA,8167533840,39.066975,-94.584981
McDonalds,http://mylocalmcds.com/6233,195500274164-en-us,240198,6233,44,KANSAS CITY  MO.,14440,2200 VERNON,NORTH KANSAS CITY,MO,64116-3252,USA,8164716400,39.146268,-94.557002
McDonalds,http://mylocalmcds.com/13642,195500255095-en-us,150188,13642,44,KANSAS CITY  MO.,14440,4600 W 119TH ST,LEAWOOD,KS,66209,USA,9133399303,38.913476,-94.639159
McDonalds,http://mylocalmcds.com/1916,195500273136-en-us,240051,1916,44,KANSAS CITY  MO.,14440,7887 STATE LINE ROAD,KANSAS CITY,MO,64114-1636,USA,8164448841,38.985949,-94.607678
McDonalds,http://mylocalmcds.com/4208,195500305974-en-us,400014,4208,42,SIOUX FALLS-MITCHELL  S.D.,18160,2301 BROADWAY AVE,YANKTON,SD,57078-1204,USA,6056656200,42.894558,-97.398308
McDonalds,http://mylocalmcds.com/24903,195500333847-en-us,241018,24903,44,KANSAS CITY  MO.,14440,4400 NE CHOUTEAU TRAFFICWAY,KANSAS CITY,MO,64117,USA,8164530208,39.172803,-94.535856
McDonalds,http://mylocalmcds.com/28800,195500342016-en-us,241082,28800,44,KANSAS CITY  MO.,14440,8326 WORNALL RD,KANSAS CITY,MO,64114,USA,8165237111,38.97634,-94.595348
McDonalds,http://mylocalmcds.com/15948,195500275918-en-us,240511,15948,44,KANSAS CITY  MO.,14440,1421 PROSPECT,KANSAS CITY,MO,64127,USA,8162419944,39.095454,-94.551121
McDonalds,http://mylocalmcds.com/3172,195500273297-en-us,240074,3172,44,KANSAS CITY  MO.,14440,1300 WEST 103RD STREET,KANSAS CITY,MO,64114-4515,USA,8169423410,38.942395,-94.607291
McDonalds,http://mylocalmcds.com/11617,195500275352-en-us,240366,11617,44,KANSAS CITY  MO.,14440,6406 TROOST,KANSAS CITY,MO,64110,USA,8165230400,39.010975,-94.575242
McDonalds,http://mylocalmcds.com/29089,195500306056-en-us,400025,29089,42,SIOUX FALLS-MITCHELL  S.D.,18160,702 N DAKOTA ST,VERMILLION,SD,57069-1405,USA,6056244630,42.787304,-96.929699
McDonalds,http://mylocalmcds.com/1349,195500273006-en-us,240041,1349,44,KANSAS CITY  MO.,14440,290 E 69 HWY,CLAYCOMO,MO,64119,USA,8164528912,39.200516,-94.499097
