ID,Company,Address,City,State,Zipcode,Country,Phone,Member_Type,Type,URL,Latitude,Longitude
900039764,Altamont Beer Works,2402 Research Dr,Livermore,CA,94550-3850,United States,(925) 294-8970,HQ,Micro,www.altamontbeerworks.com,37.6762600,-121.7200920
900029095,Altamont Brewing,1042 Haywood Rd,Asheville,NC,28806-2639,United States,(828) 575-2400,NHQ,Micro,www.altamontbrewingcompany.com,35.5815360,-82.6043150
900086760,Alter Brewing Company,2300 Wisconsin Ave. Unit 213,Downers Grove,IL,60515-4021,United States,(630) 541-9558,HQ,Micro,www.alterbrewing.com,41.7908029,-88.0406170
000133484,Altitude Chophouse and Brewery,320 S 2nd St,Laramie,WY,82070-3612,United States,(307) 721-4031,HQ,Brewpub,www.altitudechophouse.com,41.3103382,-105.5952310
900102683,Alvarado Street Brewery,426 Alvarado St,Monterey,CA,93940-2711,United States,(831) 655-2337,HQ,Brewpub,www.alvaradostreetbrewery.com,36.5993041,-121.8948252
900174775,Alvarado Street Brewery,1315 Dayton Street ,Salinas,CA,93901,United States,,BREW,Micro,,36.6487884,-121.6298776
900178832,Amazing Brewing Company,,,CA,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900010172,Ambacht Brewing,1060 NE 25th Ave Ste B,Hillsboro,OR,97124-4903,United States,(503) 828-1400,NHQ,Micro,www.ambacht.us,45.5320986,-122.9593825
900080350,Amber Lantern Brewing Company,44 N Main St,Warsaw,NY,14569-1326,United States,(585) 786-3559,HQ,Brewpub,www.amberlanternbrewingcompany.com,42.7409052,-78.1325733
900162737,American Badass Beer,Corktown,Detroit,MI,48216,United States,,NHQ,Contract,www.americanbadassbeer.com,42.3305276,-83.0670100
900002893,American Brewing Co,180 W Dayton St,Edmonds,WA,98020-7211,United States,,HQ,Micro,www.americanbrewing.com,47.8087820,-122.3868510
000205372,American Honor Beer Co,700 N Pennsylvania Ave,Wilkes Barre,PA,18705-2451,United States,(800) 961-8176,NHQ,Contract,www.BoondoggleBeer.com,41.2551787,-75.8577837
000212898,American River Brewing Co,11151 Trade Center Dr Ste 104,Rancho Cordova,CA,95670-6403,United States,(916) 508-0098,HQ,Micro,,38.6029320,-121.2709720
000134043,Amerisports Brew Pub,8201 NE Birmingham Rd,Kansas City,MO,64161-9429,United States,(816) 414-7435,NHQ,Brewpub,www.ameristar.com,39.1550735,-94.4820352
000133488,Amherst Brewing Co,10 University Dr,Amherst,MA,01002-2243,United States,(413) 253-4400,HQ,Brewpub,www.amherstbrewing.com,42.3727556,-72.5318238
000145276,Amicas Pizza & Microbrewery,136 E 2nd St,Salida,CO,81201-2115,United States,(719) 539-5219,NHQ,Brewpub,www.amicassalida.com,38.8191908,-102.3498184
000155808,Amnesia Brewing,1834 Main St,Washougal,WA,98671-4107,United States,(503) 281-7708,NHQ,Brewpub,http://www.amnesiabrews.com/,45.5782770,-122.3519720
900021848,Amplified Ale Works,4150 Mission Blvd Ste 208,San Diego,CA,92109-5054,United States,(650) 380-4220,HQ,Brewpub,www.amplifiedales.com,32.7913197,-117.2544418
900176164,Amplified Ale Works Miramar Studio,9030 Kenamar Dr #309,San Diego,CA,92121,United States,(650) 380-4220,BREW,Micro,,32.8866370,-117.1571477
000133490,Anacapa Brewing Co,472 E Main St,Ventura,CA,93001-2627,United States,(805) 643-2337,NHQ,Brewpub,www.anacapabrewing.com,34.2805753,-119.2935802
000133491,Anacortes Brewery/Rockfish Grill,320 Commercial Ave,Anacortes,WA,98221-1517,United States,(360) 588-1720,HQ,Brewpub,www.anacortesrockfish.com,48.5193742,-122.6128600
900008695,Anaheim Brewery,336 S Anaheim Blvd,Anaheim,CA,92805-3830,United States,(714) 780-1888,HQ,Micro,www.anaheimbrew.com,33.8327369,-117.9124534
000133492,Anchor Brewing Co,1705 Mariposa St,San Francisco,CA,94107-2334,United States,(415) 863-8350,NHQ,Regional,www.anchorbrewing.com,37.7634514,-122.4007543
900001345,Anchorage Brewing Co,1601 Bannister Dr,Anchorage,AK,99508-4058,United States,(907) 360-5104,NHQ,Micro,www.anchoragebrewingcompany.com,61.1997350,-149.8520650
900127200,Ancient City Brewing Co.,3420 Agricultural Center Dr. Ste 8,Saint Augustine,FL,32092-0690,United States,(904) 429-9654,HQ,Micro,www.ancientcitybrewing.com,29.9123404,-81.4156728
900065041,Andean Brewing,300 Corporate Dr Ste 2,Blauvelt,NY,10913-1162,United States,646-450-5852,NHQ,Micro,www.kukabeer.com,41.0795670,-73.9541710
900160184,Anderson School Brewery,18607 Bothell Way NE,Bothell,WA,98011,United States,(425) 398-0122,BREW,Brewpub,www.mcmenamins.com/AndersonSchool,47.7626016,-122.2081940
000133493,Anderson Valley Brewing Co,PO Box 505,Boonville,CA,95415-0505,United States,(707) 895-2337,HQ,Regional,www.avbc.com,39.0089749,-123.3671551
000133494,Andrews Brewing Co,353 High St,Lincolnville,ME,04849-5846,United States,(207) 763-3305,NHQ,Micro,,44.3131393,-69.1349769
900073916,Andrews Brewing Co At Calaboose Cellars,565 Aquone Rd,Andrews,NC,28901-7004,United States,(828) 321-2006,NHQ,Micro,www.calaboosecellars.com,35.1992602,-83.8128238
000133495,Angel City Brewery,216 S Alameda St,Los Angeles,CA,90012-4201,United States,(213) 622-1261,HQ,Micro,www.angelcitybrewery.com,34.0464770,-118.2377848
900179378,Angel's Tap House Brewing,3438 Stoluckquamish Lane,Arlington,WA,980223,United States,(360) 474-9740,NHQ,Brewpub,www.angelofthewind.com,48.2148665,-122.1854806
900065322,"Angry Chair Brewing, LLC. ",6401 N Florida Ave,Tampa,FL,33604-6007,United States,(813) 892-1651,HQ,Micro,www.angrychairbrewing.com,28.0051420,-82.4592150
900092454,Angry Erik Brewing,10 Millpond Dr Unit 8,Lafayette,NJ,07848-3825,United States,(862) 432-9003,HQ,Micro,www.angryerik.com,41.0937200,-74.7168499
000184411,Angry Hank's Microbrewery,20 N 30th St,Billings,MT,59101-2140,United States,(406) 252-3370,HQ,Micro,,45.7803400,-108.5083238
000161006,"Angry Minnow, The",10440 Florida Ave,Hayward,WI,54843-7112,United States,(715) 934-3055,HQ,Brewpub,www.angryminnow.com,46.0110201,-91.4898942
000133497,Anheuser-Busch InBev,1 Busch Pl,Saint Louis,MO,63118-1849,United States,(314) 577-2000,HQ,Large,www.anheuser-busch.com,38.5985037,-90.2093428
000133502,Anheuser-Busch Inc - Fort Collins,2351 Busch Dr,Fort Collins,CO,80524-9400,United States,(970) 490-4500,BREW,Large,,40.6204431,-105.0093944
000133505,Anheuser-Busch Inc - Los Angeles,15800 Roscoe Blvd,Van Nuys,CA,91406-1350,United States,(818) 989-5300,BREW,Large,,34.2210112,-118.4768522
900109340,Animas Brewing Co,1560 E 2nd Ave,Durango,CO,81301-5186,United States,(970) 403-8850,HQ,Brewpub,www.animasbrewing.com,37.2800100,-107.8767610
900136979,Another Road Brewing,1175 8th Ave,Marion,IA,52302-3503,United States,(319) 212-8563,NHQ,Micro,www.anotherroadbrewing.com,42.0341770,-91.5971530
000196444,Anthem Brewing Co,908 SW 4th St,Oklahoma City,OK,73109-1012,United States,(405) 604-0446,HQ,Micro,www.anthembrewing.com,35.4610601,-97.5283956
900066473,Antietam Brewery/Benny's Pub,49 Eastern Blvd N,Hagerstown,MD,21740-5812,United States,(301) 791-5915,HQ,Brewpub,www.antietambrewery.com,39.6336030,-77.6998940
900057233,Apocalypse Ale Works,1257 Burnbridge Rd,Forest,VA,24551-3803,United States,(434) 258-8761,HQ,Micro,www.apocalypsebrewworks.com,37.3619330,-79.2879250
900016116,Apocalypse Brew Works,1612 Mellwood Ave,Louisville,KY,40206-1752,United States,(502) 589-4843,HQ,Micro,www.apocalypsebrewworks.com,38.2561010,-85.7202270
900013324,Appalachian Brewing Co - Collegeville,50 W 3rd Ave,Collegeville,PA,19426-3655,United States,(484) 973-6064,NBREW,Brewpub,www.abcbrew.com,40.1952429,-75.4716594
900094940,Appalachian Brewing Co - Gettysburg Gateway,70 Presidential Cir,Gettysburg,PA,17325-8399,United States,(717) 398-2419,NBREW,Brewpub,www.abcbrew.com,39.8426170,-77.1919450
000133511,Appalachian Brewing Co - Harrisburg,50 N Cameron St,Harrisburg,PA,17101-2407,United States,(717) 221-1080,NHQ,Micro,www.abcbrew.com,40.2657809,-76.8755000
900094952,Appalachian Brewing Co - Lititz,55 N Water St,Lititz,PA,17543-1610,United States,(717) 221-1080,NBREW,Brewpub,www.abcbrew.com,40.1578406,-76.3004330
900160966,Appalachian Brewing Co - Mechanicsburg,6462 Carlisle Pike,Mechanicsburg,MA,17050,United States,(717) 795-4660,NBREW,Brewpub,www.abcbrew.com,40.2472030,-77.0169530
900175742,Appalachian Mountain Brewery,1 Redhook Way,Portsmouth,NH,28607-7911,United States,(828) 263-1111,BREW,Micro,,43.0880421,-70.8036361
900063456,Appalachian Mountain Brewery,163 Boone Creek Dr,Boone,NC,28607-7911,United States,(828) 263-1111,HQ,Micro,www.appalachianmountainbrewery.com,36.2033550,-81.6683995
000210707,Appanoose Rapids Brewing Co,332 E Main St,Ottumwa,IA,52501-3041,United States,(641) 684-4008,NHQ,Brewpub,www.appanooserapidsbrewingcompany.com/,41.0154494,-92.4095178
900043937,Apple Blossom Brewing Co,1550 E Zion Rd,Fayetteville,AR,72703-5017,United States,(479) 287-4344,HQ,Brewpub,www.appleblossombrewing.com,36.1297180,-94.1372723
900036435,Appleton Beer Factory,603 W College Ave,Appleton,WI,54911-5803,United States,(920) 364-9931,NHQ,Brewpub,www.appletonbeerfactory.com,44.2611930,-88.4144759
900128355,Aquabrew,150 S LBJ Dr.,San Marcos,TX,78666-5506,United States,(512) 353-2739,HQ,Brewpub,www.aqua-brew.com,29.8812335,-97.9401795
900173708,Aquanaut Beer Company,5435 N Wolcott Ave,Chicago,IL,60640,United States,,HQ,Micro,www.aquanautbeer.com,41.9809911,-87.6759372
900127196,Aquanaut Brewing Co,5435 N Wolcott Ave,Chicago,IL,60640-1017,United States,,NHQ,Micro,www.aquanautbrew.com,41.9808870,-87.6760709
900126538,Aqueduct Brewing,529 Grant St. Suite 106,Akron,OH,44311-1184,United States,(303) 606-6583,NHQ,Micro,www.aqueductbrewing.shutterfly.com,41.0689410,-81.5174766
900171589,Arbitrary Craft,,,OH,,United States,,NHQ,,,0.0000000,0.0000000
000133513,Arbor Brewing Co,114 E Washington St,Ann Arbor,MI,48104-1905,United States,(734) 213-1393,BREW,Brewpub,www.arborbrewing.com,42.2802500,-83.7478170
000167856,Arbor Brewing Co. Microbrewery,720 Norris St,Ypsilanti,MI,48198-2825,United States,(734) 480-2739,HQ,Micro,,42.2501780,-83.6099221
900013889,Arcade Brewery LLC,2601 W Diversey Ave,Chicago,IL,60647-1817,United States,(847) 796-0049,HQ,Proprietor,www.arcadebrewery.com,41.9319940,-87.6933002
000133514,Arcadia Brewing Co,701 E Michigan Ave,Kalamazoo,MI,49007-4946,United States,(269) 276-0440,HQ,Micro,www.arcadiaales.com,42.2952552,-85.5711522
900043057,Arcadia Brewing Co,701 E Michigan Ave,Kalamazoo,MI,49007-4946,United States,(269) 963-9690,BREW,Micro,www.arcadiaales.com,42.2952818,-85.5712610
900143987,Arcadian Moon,19203 Old Highway 40,Higginsville,MO,64037,United States,(660) 584-6661,HQ,Brewpub,www.arcadianmoon.com,39.0014522,-93.7727802
900035216,Arcana Brewing Company,5621 Palmer Way Ste C,Carlsbad,CA,92010-7254,United States,,HQ,Micro,www.arcanabrewing.com,33.1402104,-117.2739244
900072615,Arch Rock Brewing Co,28779 Hunter Creek Loop,Gold Beach,OR,97444-9626,United States,(541) 247-0555,HQ,Micro,www.archrockbrewingcompany.com,42.3891275,-124.4154890
900175934,Arches Brewing,3361 Dogwood Dr. ,Hapeville,GA,30306,United States,(404) 372-4552,HQ,Micro,www.archesbrewing.com,33.6627320,-84.4097360
900138893,Arclight Brewing Company,544 N. Main St,Watervliet,MI,49098-9797,United States,(269) 332-0718,NHQ,Micro,www.arclightbrewing.com,42.1910809,-86.2583220
900000575,Ardent Craft Ales,3200 W Leigh St,Richmond,VA,23230-4410,United States,,HQ,Micro,www.ardentcraftales.com,37.5681484,-77.4719610
900059022,Area 51 Craft Brewery,7123 Arlington Ave Ste A,Riverside,CA,92503-1521,United States,,NHQ,Micro,www.area51craftbrewery.com,33.9448454,-117.5005552
900036687,Argilla Brewing Co @ Pietro\'s Pizza,2667 Kirkwood Hwy,Newark,DE,19711-7242,United States,(302)731-8200,HQ,Brewpub,www.argillabrewing.com,39.7082968,-75.6844023
000182088,Argus Brewery,11314 S Front Ave,Chicago,IL,60628-5007,United States,(773) 941-4050,HQ,Micro,www.argusbrewery.com,41.6885620,-87.6121530
900121856,Argyle Brewing Company,1 Main St,Greenwich,NY,12834,United States,(518) 692-2585,NHQ,Micro,www.argylebrewing.com,43.0876751,-73.4967440
900029912,Arizona Wilderness Brewing,721 N Arizona Ave,Gilbert,AZ,85233-3405,United States,(480) 284-9863,HQ,Brewpub,www.azwbeer.com,33.3629619,-111.8411418
900014689,Arkose Brewery,650 E Steel Loop,Palmer,AK,99645-6689,United States,(907) 746-2337,HQ,Micro,www.arkosebrewery.com,61.5816306,-149.1060793
900113294,Arlington Club,811 SW Salmon St,Portland,OR,97205-3094,United States,(503) 223-4141,NHQ,Micro,www.thearlingtonclub.com,45.5178474,-122.6818648
900061055,Armstrong Brewing Co,415 Grant Ave,San Francisco,CA,94108-3208,United States,(415) 745-2739,NHQ,Micro,www.armstrongbrewing.com,37.7908290,-122.4056844
900173565,Arnesto Brewery Cave,,,CA,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900129649,Around the Bend Beer Co.,2601 West Diversy,Chicago,IL,60647-1817,United States,,NHQ,Contract,,41.9319940,-87.6933002
900115200,Artifex Brewing Company,919 Calle Amanecer Ste A,San Clemente,CA,92673-6298,United States,(949) 429-7805,HQ,Micro,www.artifexbrewing.com,33.4493503,-117.6055860
000214735,Artisan Brewing,302 Board Road,Denmark,WA,6333,United States,61409981953,HQ,Contract,www.facebook.com/artisanbrewingaustralia/,-34.9618728,117.3561703
000133554,Artisan's Brewery & Italian Grill,1171 Hooper Ave,Toms River,NJ,08753-8305,United States,(732) 244-7566,NHQ,Brewpub,www.artisanstomsriver.com,39.9771823,-74.1823786
900089865,Arts District Brewing Company,828 Traction Ave,Los Angeles,CA,90013,United States,,HQ,Micro,,34.1013762,-118.3231489
900139970,Arundel Cellars & Brewing Co,11727 E Main ,North East,PA,16428-3635,United States,(814) 725-1079,NHQ,Micro,www.arundelcellars.com,42.2245066,-79.8046208
900167480,Ascension Brewing Company,42000 Grand River Ave,Novi,MI,48375-1831,United States,(248) 308-2093,HQ,Brewpub,www.ascension.beer,42.4771911,-83.4592178
900173610,asdf,,,MI,,United States,,NHQ,,placeholder,0.0000000,0.0000000
000196880,Asher Brewing Co,4699 Nautilus Ct S Ste 104,Boulder,CO,80301-5306,United States,(303) 530-1381,HQ,Micro,asherbrewing.com,40.0597690,-105.2059084
000193347,Asheville Brewing Co,77 Coxe Ave,Asheville,NC,28801-3621,United States,(828) 255-4077,BREW,Micro,www.ashevillepizza.com,35.5917190,-82.5553080
000166059,Asheville Pizza and Brewing,675 Merrimon Ave,Asheville,NC,28804-3541,United States,(828) 254-1281,HQ,Brewpub,www.ashevillepizza.com,35.6221310,-82.5536030
900103523,Ashtown Brewing Co,1175 Hudson St,Longview,WA,98632-3158,United States,(360) 353-5286,HQ,Micro,www.ashtownbrewing.com,46.1365795,-122.9327991
900101667,Aslan Brewing Company,1330 N Forest St,Bellingham,WA,98225-4702,United States,(360) 778-2088,HQ,Brewpub,www.aslanbrewing.com,48.7483950,-122.4744840
900122059,Aslin Beer Company,1104 Artic Quill Rd,Herndon,VA,20170-3601,United States,,HQ,Micro,,38.9794050,-77.4005540
000179188,Aspen Brewing Company,404 Aspen Airport Business Ctr,Aspen,CO,81611-3530,United States,(970) 920-2739,HQ,Micro,www.aspenbrewingcompany.com,39.2197610,-106.8595820
000214195,Ass Clown Brewing Co,10620 Bailey Rd Ste E,Cornelius,NC,28031-9364,United States,(704) 995-7767,HQ,Micro,www.assclownbrewery.com,35.4575436,-80.8548591
900103216,Assawoman Bay Brewing Company,4435 Coastal Hwy,Ocean City,MD,21842-3243,United States,(410) 390-3231,HQ,Brewpub,www.assawomanbaybrewing.com,38.3707343,-75.0706957
900125411,Astoria Brewery Company,1196 Marine St,Astoria,OR,97103-4112,United States,(503) 325-6975,BREW,Brewpub,,46.1899026,-123.8303191
900137712,At Large Brewing,7809 29th Pl NE,Marysville,WA,98270-6849,United States,(425) 324-0039,NHQ,Micro,www.atlargebrewing.com,48.0231340,-122.1255300
900176118,Atco Brewing Company,302 White Horse Pike,Atco,NJ,08004-2209,United States,(856) 292-9041,NHQ,Micro,www.atcobrewingcompany.com,39.7715747,-74.8995838
000133520,Atlantic Brewing Co,15 Knox Rd,Bar Harbor,ME,04609-7770,United States,(207) 288-2337,HQ,Micro,www.atlanticbrewing.com,44.3996240,-68.3333000
000133537,Atlantic Brewing Co / Bar Harbor Brewing,8 Mount Desert St,Bar Harbor,ME,04609-1717,United States,(207) 288-4592,BREW,Micro,www.barharborbrewing.com,44.3872970,-68.2047479
900047370,Atlas Brew Works,2052 W Virginia Ave NE Ste 102,Washington,DC,20002-1832,United States,(202) 832-0420,HQ,Micro,www.atlasbrewworks.com,38.9148570,-76.9814350
000133522,Atomic Ale Brewpub and Eatery,1015 Lee Blvd,Richland,WA,99352-4226,United States,(509) 946-5465,NHQ,Brewpub,www.atomicalebrewpub.com,46.2745220,-119.2773070
000134767,Atwater Brewing Co,237 Joseph Campau St,Detroit,MI,48207-4107,United States,(313) 877-9205,HQ,Regional,www.atwaterbeer.com,42.3371520,-83.0185590
900102042,Atwater In the Park Biergarten and Tap House,1175 Lakepointe St,Grosse Pointe,MI,48230-1319,United States,(313) 877-9205,BREW,Brewpub,www.atwaterbeer.com,42.3812590,-82.9401020
000153718,Auburn Alehouse,289 Washington St,Auburn,CA,95603-5036,United States,(530) 885-2537,HQ,Brewpub,www.auburnalehouse.com,38.8953853,-121.0784392
900130233,Audacity Brew House,1012 Shady Oaks Dr,Denton,TX,76205-7937,United States,(940) 218-1987,HQ,Micro,www.audacitybrewhouse.com,33.1997140,-97.1202670
000133523,August Schell Brewing Co,PO Box 128,New Ulm,MN,56073-0128,United States,(507) 354-5528,NHQ,Regional,www.schellsbrewery.com,44.3144394,-94.4593018
000143247,Augusta Brewing Co,109 W Main St,Washington,MO,63090-2191,United States,(636) 482-2337,HQ,Brewpub,www.augustabrewing.com,38.5602824,-91.0117954
900121866,Ausable Brewing Co,765 Mace Chasm Rd,Keeseville,NY,12944,United States,(315) 244-3295,NHQ,Micro,ausablebrewing.tumblr.com,44.4976920,-73.4497593
000209278,Austin Beerworks,3009 Industrial Ter Ste 150,Austin,TX,78758-7602,United States,(512) 821-2494,HQ,Regional,www.austinbeerworks.com,30.3797600,-97.7302240
900174038,Austin Brothers' Beer Company,,,TX,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900064001,Austin Street Brewery,1 Industrial Way Ste 8,Portland,ME,04103-1072,United States,(207) 831-6387,HQ,Micro,www.austinstreetbrewery.com,43.7027950,-70.3199350
000203065,Automatic Brewing Co. / Blind Lady Alehouse,3416 Adams Ave,San Diego,CA,92116-2428,United States,(619) 200-7522,NHQ,Brewpub,www.blindlady.blogspot.com,32.7634980,-117.1203007
900005056,Avalanche Brewing Co,PO Box 377,Silverton,CO,81433-0377,United States,(970) 387-5282,HQ,Brewpub,www.avalanchebrewing.com,37.8119410,-107.6645057
000133524,Avery Brewing Co,4910 Nautilus Ct,Boulder,CO,80301-3242,United States,,HQ,Regional,,40.0624921,-105.2049740
000193945,Aviator Brewing Company,209 Technology Park Ln,Fuquay Varina,NC,27526-9311,United States,(919) 567-2337,NHQ,Regional,www.aviatorbrew.com,35.6197808,-78.8088173
000205379,Avondale Brewing Co,201 41st St S,Birmingham,AL,35222-1932,United States,(205) 777-5456,HQ,Micro,www.avondalebrewing.com,33.5245363,-86.7741765
900134724,Axle Brewing Company,4847 Delemere Ave,Royal Oak,MI,48073-1002,United States,(248) 268-3496,HQ,Micro,www.axlebrewing.com,42.5340500,-83.1772120
900002746,Aztec Brewing Company,2330 La Mirada Dr Ste 300,Vista,CA,92081-7871,United States,(800) 706-7720,NHQ,Micro,www.aztecbrewery.com,33.1497682,-117.2299038
900056091,B & J's Pizza Restaurant,6662 S Staples St,Corpus Christi,TX,78413-5403,United States,(361) 992-6671,HQ,Brewpub,www.bandjspizza.com,27.6794953,-97.3865929
900163784,B Side Brewing @ Des Voige Cellars,14125 NE 189th St.,Woodinville,WA,98072,United States,(425) 415-8466,NHQ,Micro,www.dvcellars.com,47.7637425,-122.1506482
000133632,B.O.B's Brewery,20 Monroe Ave NW,Grand Rapids,MI,49503-6208,United States,(616) 356-2000,HQ,Brewpub,www.thebob.com,42.9635754,-85.6727950
900056431,B-52 Brewing,12470 Milroy Ln,Conroe,TX,77304-5160,United States,(936) 447-4677,HQ,Micro,www.b52brewing.com,30.3393882,-95.5513363
900179241,B9 Beverages Inc,,,TX,,United States,,NHQ,,placeholder,0.0000000,0.0000000
